Column1,Column2,Column3,Column4,Column5,Column6,Column7
PVSYST v6.66,,,,,,
,File,File date,Description,,,
Project,Sertão .PRJ,00/00/00 00h00,Sertão,,,
Geographical Site,Sertao PV_MN71.SIT,00/00/00 00h00,Sertao PV,Brazil,South_America,
Meteo data,Sertao PV_MN71_SYN.MET,00/00/00 00h00,Sertao PV,"Meteonorm 7.1 (1900-1900), Sat=100%",Synthetic,
Simulation variant,Sertão .VC1,00/00/00 00h00,New simulation variant,,,
Simulation date,,03/11/17 10h14,,,,
,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90,,,
,,,,,,
date,GlobHor,GlobEff,GlobInc,T Amb,WindVel,EArrMPP
    ,W/m²,W/m²,W/m²,°C,m/s,W
,,,,,,
28/09/1990 10:00,766.6,752.92,772.75,27.49,0.2,23836476
28/09/1990 11:00,878.51,870.93,888.2,28.49,0.2999,26728778
28/09/1990 12:00,840.81,833.69,850.03,29.15,0.6001,25715371
28/09/1990 13:00,768.41,759.04,776.17,29.52,1.3,23753502
28/09/1990 14:00,621,608.1,626.45,29.57,3.1001,19600080
28/09/1990 15:00,429.8,413.77,432.66,29.19,6.6,13768572
28/09/1990 16:00,217.81,201.01,218.25,28.4,6.3001,6797969
28/09/1990 17:00,16.901,15.648,16.349,27.29,5.4,414943
28/09/1990 18:00,0,0,0,26.51,3.5,0
28/09/1990 19:00,0,0,0,25.73,4.2001,0
28/09/1990 20:00,0,0,0,24.95,2.5999,0
28/09/1990 21:00,0,0,0,24.17,1.9001,0
28/09/1990 22:00,0,0,0,23.39,1.2,0
28/09/1990 23:00,0,0,0,22.61,0.3999,0
29/09/1990 00:00,0,0,0,22.27,0.6001,0
29/09/1990 01:00,0,0,0,21.91,0.8001,0
29/09/1990 02:00,0,0,0,21.72,0.6001,0
29/09/1990 03:00,0,0,0,21.53,0.1,0
29/09/1990 04:00,0,0,0,21.4,0,0
29/09/1990 05:00,2.0924,0,1.9007,21.42,0.1,0
29/09/1990 06:00,175.09,156.91,175.55,23,0,5412070
29/09/1990 07:00,434,411.59,435.82,25.12,0.1,13960925
29/09/1990 08:00,676.5,662.68,680.9,27.29,0.2,21382825
29/09/1990 09:00,867.5,860.72,873.67,29.29,0.2,26366931
29/09/1990 10:00,994.29,993.26,1002.9,31.01,0.9001,29187023
29/09/1990 11:00,1049.9,1050.4,1058.9,32.38,3.5,30173501
29/09/1990 12:00,1032,1030.7,1038.9,33.36,3.5,29597801
29/09/1990 13:00,929.9,925.6,936.55,33.9,5.8,27231466
29/09/1990 14:00,759.21,748.15,764.28,34.02,4.9999,22927296
29/09/1990 15:00,527.21,506.79,529.77,33.53,4.5,16298473
29/09/1990 16:00,261.71,244.95,266.69,32.42,5.8,8137481
29/09/1990 17:00,15.494,14.133,14.75,30.88,6.3001,359950
29/09/1990 18:00,0,0,0,29.99,4.9999,0
29/09/1990 19:00,0,0,0,29.09,4.5,0
29/09/1990 20:00,0,0,0,28.19,5.4,0
29/09/1990 21:00,0,0,0,27.3,0.9001,0
29/09/1990 22:00,0,0,0,26.4,1.4999,0
29/09/1990 23:00,0,0,0,25.51,1.3,0
30/09/1990 00:00,0,0,0,24.72,0.9001,0
30/09/1990 01:00,0,0,0,23.89,0.8001,0
30/09/1990 02:00,0,0,0,23.45,0.9001,0
30/09/1990 03:00,0,0,0,23.01,4.2001,0
30/09/1990 04:00,0,0,0,22.71,0.9001,0
30/09/1990 05:00,2.0924,0,2.0002,22.69,0.8001,0
30/09/1990 06:00,169,152.68,169.83,24.09,0.8001,5237035
30/09/1990 07:00,415.7,394.31,417.01,25.95,0.8001,13351026
30/09/1990 08:00,650.01,635.76,654.09,27.88,1.3,20558171
30/09/1990 09:00,832.8,824.74,839.58,29.65,0.3999,25424354
30/09/1990 10:00,958.99,954.86,967.46,31.17,2.9001,28308835
30/09/1990 11:00,1010.8,1007.8,1019.9,32.38,3.1001,29278621
30/09/1990 12:00,987,983.93,995.81,33.22,2.4,28628188
30/09/1990 13:00,883.4,877.27,890.81,33.66,3.1001,26152689
30/09/1990 14:00,717.3,705.36,722.14,33.72,1.3,21847116
30/09/1990 15:00,497.89,478.26,500.04,33.23,1.1,15471354
30/09/1990 16:00,248.31,235.89,256.2,32.2,0.6001,7845200
30/09/1990 17:00,13.709,12.279,12.809,30.79,1.3,301282
30/09/1990 18:00,0,0,0,29.8,0.8001,0
30/09/1990 19:00,0,0,0,28.81,0.6001,0
30/09/1990 20:00,0,0,0,27.82,0.9001,0
30/09/1990 21:00,0,0,0,26.83,1.1,0
30/09/1990 22:00,0,0,0,25.84,0.2999,0
30/09/1990 23:00,0,0,0,24.84,0.2999,0
01/10/1990 00:00,0,0,0,24.12,0.6001,0
01/10/1990 01:00,0,0,0,23.31,0.8001,0
01/10/1990 02:00,0,0,0,22.86,1.3,0
01/10/1990 03:00,0,0,0,22.42,0.9001,0
01/10/1990 04:00,0,0,0,22.09,1.1,0
01/10/1990 05:00,2.5974,0,2.5136,22.05,0.4999,0
01/10/1990 06:00,147.89,135.65,148.57,23.24,2.2,4653184
01/10/1990 07:00,386.3,366.81,387.17,24.97,2.2,12513108
01/10/1990 08:00,584.8,569.3,587.68,26.67,2.5999,18734841
01/10/1990 09:00,796,783.25,801.18,28.39,3.0001,24525546
01/10/1990 10:00,862.09,851.89,868.71,29.71,3.7999,26091896
01/10/1990 11:00,891.01,880.91,898.26,30.7,1.8001,26659226
01/10/1990 12:00,820.41,808.89,826.92,31.26,1.4999,24815155
01/10/1990 13:00,741.29,728.46,746.53,31.53,0.6001,22708991
01/10/1990 14:00,605.99,590.77,609.33,31.48,1,18922093
01/10/1990 15:00,403.3,386.25,404.04,30.91,0.2,12791023
01/10/1990 16:00,174.6,162.9,174.87,29.84,0.2999,5452505
01/10/1990 17:00,4.7078,0,4.2788,28.54,0.2,0
01/10/1990 18:00,0,0,0,27.74,0.1,0
01/10/1990 19:00,0,0,0,26.94,0,0
01/10/1990 20:00,0,0,0,26.14,0.4999,0
01/10/1990 21:00,0,0,0,25.34,0.1,0
01/10/1990 22:00,0,0,0,24.54,0.1,0
01/10/1990 23:00,0,0,0,23.74,0.9001,0
02/10/1990 00:00,0,0,0,23.42,0.2999,0
02/10/1990 01:00,0,0,0,23.13,0.2999,0
02/10/1990 02:00,0,0,0,23.01,0.8001,0
02/10/1990 03:00,0,0,0,22.88,1.3999,0
02/10/1990 04:00,0,0,0,22.81,1.3999,0
02/10/1990 05:00,1.8038,0,1.7819,22.87,1.1,0
02/10/1990 06:00,215.69,195.6,217.53,24.6,2.2,6727345
02/10/1990 07:00,522.1,480.88,509.21,26.81,3.0001,16034893
02/10/1990 08:00,634.49,617.77,637.27,28.38,4.6999,19993280
02/10/1990 09:00,854.7,844.58,859.89,30.04,5.3001,25866384
02/10/1990 10:00,1182.1,1173.8,1189.4,32.01,4.6999,32650270
02/10/1990 11:00,469,451.54,469.26,31.66,6.0999,14775780
02/10/1990 12:00,580.51,561.56,582.48,31.79,7.0999,18050939
02/10/1990 13:00,404.5,387.92,404.21,31.36,7.0999,12816512
02/10/1990 14:00,66.397,63.1,66.035,30.12,7.4001,2008832
02/10/1990 15:00,45.906,43.739,45.782,29.05,7.6001,1353598
02/10/1990 16:00,22.8,21.655,22.663,28.12,9.9,611270
02/10/1990 17:00,3.6075,0,3.1996,27.3,9.9,0
02/10/1990 18:00,0,0,0,26.94,4.9999,0
02/10/1990 19:00,0,0,0,26.57,4.3,0
02/10/1990 20:00,0,0,0,26.21,0.4999,0
02/10/1990 21:00,0,0,0,25.85,0.3999,0
02/10/1990 22:00,0,0,0,25.49,1.7001,0
02/10/1990 23:00,0,0,0,25.12,1.4999,0
03/10/1990 00:00,0,0,0,24.58,2.5999,0
03/10/1990 01:00,0,0,0,24,3.5999,0
03/10/1990 02:00,0,0,0,23.7,3.0001,0
03/10/1990 03:00,0,0,0,23.4,3.5999,0
03/10/1990 04:00,0,0,0,23.19,2.2,0
03/10/1990 05:00,1.2987,0,1.285,23.18,1.4999,0
03/10/1990 06:00,106.69,99.95,106.81,24.15,0.2999,3370146
03/10/1990 07:00,286.2,272.34,285.8,25.59,0.6001,9329104
03/10/1990 08:00,408.19,392.15,408.52,26.87,0.8001,13225188
03/10/1990 09:00,668.69,650.91,671.02,28.62,0.6001,20912575
03/10/1990 10:00,739,721.74,742.37,29.99,0.6001,22708817
03/10/1990 11:00,747.7,730.57,751.6,30.99,0.9001,22827924
03/10/1990 12:00,632.91,613.42,634.82,31.46,0.9001,19569076
03/10/1990 13:00,602.6,583.56,603.89,31.75,1.3,18689926
03/10/1990 14:00,448.4,431.28,448.87,31.67,1.7001,14151282
03/10/1990 15:00,327.29,312.62,327.18,31.24,1.3999,10410410
03/10/1990 16:00,136.49,128.64,136.11,30.36,1.3,4263929
03/10/1990 17:00,3.806,0,3.2947,29.29,0.4999,0
03/10/1990 18:00,0,0,0,28.57,0.3999,0
03/10/1990 19:00,0,0,0,27.85,0.2999,0
03/10/1990 20:00,0,0,0,27.14,1,0
03/10/1990 21:00,0,0,0,26.42,3.1001,0
03/10/1990 22:00,0,0,0,25.7,4.6999,0
03/10/1990 23:00,0,0,0,24.99,4.9999,0
04/10/1990 00:00,0,0,0,24.43,4.0001,0
04/10/1990 01:00,0,0,0,23.86,3.7999,0
04/10/1990 02:00,0,0,0,23.56,4.9999,0
04/10/1990 03:00,0,0,0,23.26,4.6999,0
04/10/1990 04:00,0,0,0,23.06,5.5,0
04/10/1990 05:00,1.2085,0,1.1981,23.06,5.8,0
04/10/1990 06:00,120.6,112.06,120.97,24.17,3.5999,3799012
04/10/1990 07:00,303,285.78,300.11,25.68,4.9999,9779450
04/10/1990 08:00,510.5,492.88,511.28,27.41,4.9999,16359970
04/10/1990 09:00,613.8,595.57,615.64,28.84,4.3,19308010
04/10/1990 10:00,739.71,721.97,742.65,30.18,8,22693006
04/10/1990 11:00,724.5,706.38,727.87,31.09,7.4001,22171407
04/10/1990 12:00,776.31,758.94,779.52,31.89,7.0999,23462699
04/10/1990 13:00,667.39,648.97,669.57,32.27,9.1,20481029
04/10/1990 14:00,509.2,490.78,509.63,32.28,9.1,15919901
04/10/1990 15:00,320.3,307.06,321.33,31.74,8.5001,10205537
04/10/1990 16:00,141.6,133.15,141.13,30.8,9.1,4410039
04/10/1990 17:00,6.4034,0,5.4291,29.67,5.8,0
04/10/1990 18:00,0,0,0,28.85,7.0999,0
04/10/1990 19:00,0,0,0,28.03,5.3001,0
04/10/1990 20:00,0,0,0,27.21,2.2,0
04/10/1990 21:00,0,0,0,26.39,0.2999,0
04/10/1990 22:00,0,0,0,25.56,0,0
04/10/1990 23:00,0,0,0,24.74,0,0
05/10/1990 00:00,0,0,0,24.05,0,0
05/10/1990 01:00,0,0,0,23.28,0,0
05/10/1990 02:00,0,0,0,22.86,0,0
05/10/1990 03:00,0,0,0,22.44,0.1,0
05/10/1990 04:00,0,0,0,22.14,0.1,0
05/10/1990 05:00,2.9041,0,2.867,22.12,0.2,0
05/10/1990 06:00,164.31,151.94,166.58,23.61,0.9001,5222013
05/10/1990 07:00,377.01,358.43,377.58,25.44,0.6001,12211037
05/10/1990 08:00,592.5,574.87,593.46,27.36,0.8001,18838068
05/10/1990 09:00,758.39,744.01,761.02,29.12,2.8001,23404598
05/10/1990 10:00,879.19,867.31,883.16,30.67,3.0001,26335712
05/10/1990 11:00,930.01,918.47,934.58,31.89,3.1001,27369683
05/10/1990 12:00,913.5,902.18,917.6,32.75,2.0001,26866022
05/10/1990 13:00,817.31,803.96,820.49,33.2,2.8001,24440448
05/10/1990 14:00,673,656.58,674.64,33.26,3.7999,20586622
05/10/1990 15:00,457.2,441.66,461.68,32.73,5.3001,14397813
05/10/1990 16:00,235.81,219.54,238.5,31.66,8,7318619
05/10/1990 17:00,14.196,12.417,12.938,30.19,6.4001,306417
05/10/1990 18:00,0,0,0,29.58,4.9999,0
05/10/1990 19:00,0,0,0,28.97,1.4999,0
05/10/1990 20:00,0,0,0,28.36,1.1,0
05/10/1990 21:00,0,0,0,27.75,0.6001,0
05/10/1990 22:00,0,0,0,27.14,0.3999,0
05/10/1990 23:00,0,0,0,26.53,0.3999,0
06/10/1990 00:00,0,0,0,26.32,0.6001,0
06/10/1990 01:00,0,0,0,26.12,2.0001,0
06/10/1990 02:00,0,0,0,26.02,1.7001,0
06/10/1990 03:00,0,0,0,25.92,2.2,0
06/10/1990 04:00,0,0,0,25.86,1,0
06/10/1990 05:00,1.2987,0,1.2939,25.83,0.8001,0
06/10/1990 06:00,64.196,59.804,62.49,26.52,0.4999,1927844
06/10/1990 07:00,155.79,148.41,155.35,27.31,0.9001,5013076
06/10/1990 08:00,250.4,239.08,250.12,28.04,1.7001,8105443
06/10/1990 09:00,298.31,284.61,297.55,28.87,2.0001,9599340
06/10/1990 10:00,318.8,304.1,317.83,29.43,2.4,10218587
06/10/1990 11:00,359.2,343.23,358.22,29.87,4.3,11473551
06/10/1990 12:00,343.8,328.41,342.81,29.91,4.3,10990560
06/10/1990 13:00,323.7,308.96,322.85,30.55,5.3001,10324542
06/10/1990 14:00,253.2,241.67,252.78,30.59,3.7999,8097643
06/10/1990 15:00,162.5,155.03,162.28,30.37,3.1001,5169587
06/10/1990 16:00,82.595,77.759,81.319,29.97,1.7001,2515126
06/10/1990 17:00,3.3911,0,3.1104,29.43,3.5999,0
06/10/1990 18:00,0,0,0,28.81,4.0001,0
06/10/1990 19:00,0,0,0,28.18,3.5999,0
06/10/1990 20:00,0,0,0,27.55,2.5999,0
06/10/1990 21:00,0,0,0,26.93,2.5999,0
06/10/1990 22:00,0,0,0,26.3,3.3,0
06/10/1990 23:00,0,0,0,25.67,2.8001,0
07/10/1990 00:00,0,0,0,24.95,2.2,0
07/10/1990 01:00,0,0,0,24.17,2.4,0
07/10/1990 02:00,0,0,0,23.77,1.4999,0
07/10/1990 03:00,0,0,0,23.36,0.3999,0
07/10/1990 04:00,0,0,0,23.07,0.1,0
07/10/1990 05:00,3.4993,0,3.4716,23.09,0.2999,0
07/10/1990 06:00,173.2,161.13,176.71,24.69,0.6001,5519655
07/10/1990 07:00,386.49,368.37,387.89,26.56,1.3999,12473185
07/10/1990 08:00,593.49,570.49,589.22,28.48,2.2,18607826
07/10/1990 09:00,753,737.51,754.65,30.22,3.1001,23102029
07/10/1990 10:00,880.71,867.61,883.52,31.79,5.3001,26186404
07/10/1990 11:00,932.8,920.01,936.15,33.03,3.5999,27235142
07/10/1990 12:00,895.5,882.45,898.49,33.87,3.5999,26244416
07/10/1990 13:00,823.4,809.12,825.5,34.35,4.6999,24418600
07/10/1990 14:00,674,666.06,683.85,34.44,4.3,20718958
07/10/1990 15:00,470.69,450.95,471.77,33.97,5.5,14593667
07/10/1990 16:00,229.69,214.74,232.43,32.92,6.0999,7115470
07/10/1990 17:00,13.294,11.998,12.521,31.47,6.4001,291588
07/10/1990 18:00,0,0,0,30.46,4.0001,0
07/10/1990 19:00,0,0,0,29.44,4.0001,0
07/10/1990 20:00,0,0,0,28.42,3.5999,0
07/10/1990 21:00,0,0,0,27.4,2.0001,0
07/10/1990 22:00,0,0,0,26.39,2.8001,0
07/10/1990 23:00,0,0,0,25.37,2.2,0
08/10/1990 00:00,0,0,0,24.6,1.1,0
08/10/1990 01:00,0,0,0,23.74,2.2,0
08/10/1990 02:00,0,0,0,23.27,3.5999,0
08/10/1990 03:00,0,0,0,22.8,3.3,0
08/10/1990 04:00,0,0,0,22.46,2.8001,0
08/10/1990 05:00,3.1927,0,3.1632,22.43,3.3,0
08/10/1990 06:00,173.5,162.25,177.56,23.98,3.0001,5576625
08/10/1990 07:00,415.1,396.15,417.47,25.98,3.3,13408810
08/10/1990 08:00,616.8,598.26,616.6,27.91,2.4,19473650
08/10/1990 09:00,757.2,740.48,758.42,29.57,3.5999,23257566
08/10/1990 10:00,849.39,835.42,851.66,30.94,4.3,25518449
08/10/1990 11:00,910.4,896.61,913.15,32.06,4.3,26836557
08/10/1990 12:00,898.91,885.38,901.37,32.86,3.1001,26457407
08/10/1990 13:00,813.3,797.14,814.8,33.27,3.1001,24261426
08/10/1990 14:00,687,673.96,691.75,33.34,6.0999,21050019
08/10/1990 15:00,462.2,443.35,463.82,32.81,4.6999,14443912
08/10/1990 16:00,232.99,219.33,237.92,31.73,4.6999,7309199
08/10/1990 17:00,15.494,14.128,14.753,30.25,6.4001,360797
08/10/1990 18:00,0,0,0,29.71,3.7999,0
08/10/1990 19:00,0,0,0,29.16,2.4,0
08/10/1990 20:00,0,0,0,28.62,0.6001,0
08/10/1990 21:00,0,0,0,28.07,0.9001,0
08/10/1990 22:00,0,0,0,27.53,1.1,0
08/10/1990 23:00,0,0,0,26.98,0.6001,0
09/10/1990 00:00,0,0,0,26.92,1.1,0
09/10/1990 01:00,0,0,0,26.87,1,0
09/10/1990 02:00,0,0,0,26.84,0.8001,0
09/10/1990 03:00,0,0,0,26.81,1.4999,0
09/10/1990 04:00,0,0,0,26.5,3.7999,0
09/10/1990 05:00,1.4971,0,1.4819,26.62,4.0001,0
09/10/1990 06:00,55.394,50.951,53.19,27.36,1.3,1613351
09/10/1990 07:00,134.4,127.6,133.52,28.08,1.1,4272968
09/10/1990 08:00,206.01,196.6,205.72,28.78,0.2999,6635296
09/10/1990 09:00,252,240.49,251.69,29.48,0.2999,8099790
09/10/1990 10:00,285.81,272.71,285.26,30.02,0.4999,9154586
09/10/1990 11:00,299.19,285.5,298.6,30.45,1.7001,9559028
09/10/1990 12:00,278.9,266.11,278.34,30.66,1.4999,8908736
09/10/1990 13:00,247.6,236.24,247.24,30.81,1.3999,7907880
09/10/1990 14:00,207.79,198.6,207.8,30.72,1.3,6644064
09/10/1990 15:00,140.1,133.25,139.46,30.6,1.8001,4417542
09/10/1990 16:00,66.595,62.062,64.856,30.33,1,1971221
09/10/1990 17:00,3.4993,0,3.2992,29.86,2.5999,0
09/10/1990 18:00,0,0,0,29.44,2.2,0
09/10/1990 19:00,0,0,0,28.52,2.2,0
09/10/1990 20:00,0,0,0,28.8,1.7001,0
09/10/1990 21:00,0,0,0,28.45,2.0001,0
09/10/1990 22:00,0,0,0,27.98,2.8001,0
09/10/1990 23:00,0,0,0,27.73,4.3,0
10/10/1990 00:00,0,0,0,27.39,2.8001,0
10/10/1990 01:00,0,0,0,27.02,4.6999,0
10/10/1990 02:00,0,0,0,26.84,3.0001,0
10/10/1990 03:00,0,0,0,26.65,1.3999,0
10/10/1990 04:00,0,0,0,26.52,2.5999,0
10/10/1990 05:00,1.6955,0,1.6876,26.55,4.3,0
10/10/1990 06:00,95.906,89.442,94.033,27.42,5.5,2953149
10/10/1990 07:00,227.2,216.41,226.58,28.53,5.3001,7318858
10/10/1990 08:00,351.61,336.35,351.48,29.66,3.1001,11261557
10/10/1990 09:00,477.4,457.16,475.88,30.81,4.9999,15008702
10/10/1990 10:00,552.3,530.69,552.28,31.81,6.4001,17145196
10/10/1990 11:00,523,501.93,523.09,32.45,5.8,16240195
10/10/1990 12:00,455.4,436.43,455.35,32.76,4.6999,14235497
10/10/1990 13:00,451.7,434,452.96,33,4.0001,14144603
10/10/1990 14:00,308.5,295.3,308.76,32.81,4.6999,9772878
10/10/1990 15:00,196.79,187.1,195.8,32.43,4.6999,6204662
10/10/1990 16:00,97.404,90.75,94.809,31.8,4.0001,2938113
10/10/1990 17:00,3.6075,0,3.4201,30.83,8.5001,0
10/10/1990 18:00,0,0,0,30.4,8.2999,0
10/10/1990 19:00,0,0,0,29.77,6.4001,0
10/10/1990 20:00,0,0,0,29.13,5.8,0
10/10/1990 21:00,0,0,0,28.49,2.8001,0
10/10/1990 22:00,0,0,0,27.86,4.0001,0
10/10/1990 23:00,0,0,0,27.22,3.0001,0
11/10/1990 00:00,0,0,0,26.62,1,0
11/10/1990 01:00,0,0,0,26,0.3999,0
11/10/1990 02:00,0,0,0,25.67,1.3,0
11/10/1990 03:00,0,0,0,25.35,0.2,0
11/10/1990 04:00,0,0,0,25.13,0,0
11/10/1990 05:00,4.4914,0,4.4543,25.18,0.2,0
11/10/1990 06:00,212.9,202.78,223.44,26.99,0.1,6902629
11/10/1990 07:00,499.7,478.85,504.58,29.27,0.2,15787438
11/10/1990 08:00,741.8,724.63,742.63,31.46,0.2999,22615872
11/10/1990 09:00,941.01,926.52,938.21,33.47,0.2,27317191
11/10/1990 10:00,1080.9,1069.8,1081.7,35.22,1,30073422
11/10/1990 11:00,582.2,561.84,582.71,35.2,2.2,17755336
11/10/1990 12:00,565.61,544.7,565.6,35.11,4.0001,17272680
11/10/1990 13:00,488.1,469.51,488.97,34.79,3.1001,15092538
11/10/1990 14:00,388.41,372.09,388.28,34.22,4.3,12148316
11/10/1990 15:00,261.91,249.77,261.34,33.41,6.4001,8258312
11/10/1990 16:00,125,117.31,123.54,32.39,5.3001,3836852
11/10/1990 17:00,3.4993,0,3.3273,31.24,3.1001,0
11/10/1990 18:00,0,0,0,30.41,3.0001,0
11/10/1990 19:00,0,0,0,29.58,2.5999,0
11/10/1990 20:00,0,0,0,28.75,2.0001,0
11/10/1990 21:00,0,0,0,27.92,2.5999,0
11/10/1990 22:00,0,0,0,27.09,2.0001,0
11/10/1990 23:00,0,0,0,26.26,1,0
12/10/1990 00:00,0,0,0,25.57,0.4999,0
12/10/1990 01:00,0,0,0,24.85,0.4999,0
12/10/1990 02:00,0,0,0,24.48,1.3,0
12/10/1990 03:00,0,0,0,24.11,1.4999,0
12/10/1990 04:00,0,0,0,23.85,0.3999,0
12/10/1990 05:00,4.2028,0,4.1612,23.9,0.2999,0
12/10/1990 06:00,186.49,177.58,193.89,25.55,1,6072471
12/10/1990 07:00,425.91,410.02,431.37,27.55,2.5999,13755082
12/10/1990 08:00,647.3,630.63,648.97,29.55,1.1,20244937
12/10/1990 09:00,820.19,802.68,819.31,31.38,2.5999,24643377
12/10/1990 10:00,938.7,919.62,935.6,32.95,3.3,27238194
12/10/1990 11:00,978,962.51,978.97,34.16,1.3,28012540
12/10/1990 12:00,956.9,945.29,960.73,35.02,2.2,27500626
12/10/1990 13:00,851.4,836.24,852.26,35.47,2.5999,24927979
12/10/1990 14:00,680.09,663.53,681.35,35.5,1.3,20538218
12/10/1990 15:00,468.29,451.91,472.76,34.96,2.2,14552122
12/10/1990 16:00,228.59,217.36,234.82,33.88,1.8001,7170578
12/10/1990 17:00,12.193,11.24,11.749,32.44,1.4999,266801
12/10/1990 18:00,0,0,0,31.63,0.6001,0
12/10/1990 19:00,0,0,0,30.81,1,0
12/10/1990 20:00,0,0,0,30,0.9001,0
12/10/1990 21:00,0,0,0,29.19,0.4999,0
12/10/1990 22:00,0,0,0,28.37,0.2999,0
12/10/1990 23:00,0,0,0,27.56,0.1,0
13/10/1990 00:00,0,0,0,26.91,0.1,0
13/10/1990 01:00,0,0,0,26.2,0.1,0
13/10/1990 02:00,0,0,0,25.83,0.1,0
13/10/1990 03:00,0,0,0,25.45,0,0
13/10/1990 04:00,0,0,0,25.19,0,0
13/10/1990 05:00,12.699,11.98,12.531,25.38,0,298338
13/10/1990 06:00,166.99,160.05,174.21,26.79,0,5430176
13/10/1990 07:00,317.5,303.81,318.5,28.18,0,10268091
13/10/1990 08:00,431.89,415.03,432.23,29.39,0.1,13795276
13/10/1990 09:00,511.1,490.34,509.7,30.4,0.2999,16051710
13/10/1990 10:00,425.8,408.04,425.45,30.78,0.3999,13485726
13/10/1990 11:00,688.5,667.85,688.53,31.76,0.9001,21053326
13/10/1990 12:00,956.11,939.97,958.27,33.11,1.7001,27675243
13/10/1990 13:00,742.4,724.89,744.33,33.7,1.3,22362581
13/10/1990 14:00,554.69,536.58,555.56,33.8,1.3,17149897
13/10/1990 15:00,362.4,347.21,363.23,33.41,1.1,11409779
13/10/1990 16:00,150.31,142.8,151.54,32.5,1.3,4703192
13/10/1990 17:00,22.691,21.216,22.18,31.41,0.6001,587721
13/10/1990 18:00,0,0,0,30.81,0.2,0
13/10/1990 19:00,0,0,0,30.2,0.6001,0
13/10/1990 20:00,0,0,0,29.6,0.2999,0
13/10/1990 21:00,0,0,0,28.99,0.6001,0
13/10/1990 22:00,0,0,0,28.39,0,0
13/10/1990 23:00,0,0,0,27.78,0.2,0
14/10/1990 00:00,0,0,0,27.45,0.2,0
14/10/1990 01:00,0,0,0,27.1,0.2999,0
14/10/1990 02:00,0,0,0,26.91,0.9001,0
14/10/1990 03:00,0,0,0,26.72,1,0
14/10/1990 04:00,0,0,0,26.58,0.9001,0
14/10/1990 05:00,1.8038,0,1.7932,26.59,1.3999,0
14/10/1990 06:00,77.706,70.421,73.421,27.31,0.4999,2290453
14/10/1990 07:00,189.31,178.92,187.16,28.26,0.3999,6044292
14/10/1990 08:00,290.21,276.65,289.23,29.22,0.9001,9319594
14/10/1990 09:00,358.5,342.22,357.56,30.06,0.9001,11430814
14/10/1990 10:00,408.19,391.13,408.16,30.77,0.3999,12953977
14/10/1990 11:00,419.5,402,419.47,31.3,0.3999,13263296
14/10/1990 12:00,405.51,388.64,405.58,31.66,0.8001,12820836
14/10/1990 13:00,356.7,341.54,356.85,31.82,0.9001,11314779
14/10/1990 14:00,290.8,277.32,289.98,31.82,1.1,9229570
14/10/1990 15:00,239.99,227.53,238.02,31.68,0.9001,7585354
14/10/1990 16:00,121.81,114.01,119.81,30.91,1.4999,3750252
14/10/1990 17:00,6.9986,0,6.7319,30.54,1.4999,0
14/10/1990 18:00,0,0,0,30.02,2.5999,0
14/10/1990 19:00,0,0,0,29.43,1.7001,0
14/10/1990 20:00,0,0,0,28.98,2.2,0
14/10/1990 21:00,0,0,0,28.54,2.2,0
14/10/1990 22:00,0,0,0,28,1.3,0
14/10/1990 23:00,0,0,0,27.54,1.7001,0
15/10/1990 00:00,0,0,0,27.18,1.3,0
15/10/1990 01:00,0,0,0,26.82,1.8001,0
15/10/1990 02:00,0,0,0,26.64,2.0001,0
15/10/1990 03:00,0,0,0,26.42,1.7001,0
15/10/1990 04:00,0,0,0,26.34,2.4,0
15/10/1990 05:00,2.9943,0,2.9678,26.39,2.4,0
15/10/1990 06:00,100,92.673,97.259,27.31,2.0001,3067594
15/10/1990 07:00,221.59,209.49,219.17,28.39,2.8001,7087741
15/10/1990 08:00,320.91,305.95,319.72,29.39,2.0001,10281173
15/10/1990 09:00,416.51,398.9,416.38,30.28,2.4,13229815
15/10/1990 10:00,450.09,431.36,449.8,31.11,3.7999,14191454
15/10/1990 11:00,484.49,464.82,484.49,31.74,3.5999,15175730
15/10/1990 12:00,456.61,437.16,456.62,32.14,1.7001,14300429
15/10/1990 13:00,374.5,358.14,374.12,32.29,1.1,11819041
15/10/1990 14:00,304.3,290.14,303.29,32.26,2.5999,9629907
15/10/1990 15:00,196.11,185.5,194.03,31.92,1.7001,6165342
15/10/1990 16:00,99.803,91.55,95.507,31.38,2.5999,2971419
15/10/1990 17:00,3.3009,0,3.1672,30.68,3.7999,0
15/10/1990 18:00,0,0,0,29.61,3.7999,0
15/10/1990 19:00,0,0,0,29.06,1.7001,0
15/10/1990 20:00,0,0,0,28.25,1.8001,0
15/10/1990 21:00,0,0,0,27.45,1,0
15/10/1990 22:00,0,0,0,26.64,0.3999,0
15/10/1990 23:00,0,0,0,25.83,1.3,0
16/10/1990 00:00,0,0,0,25.01,1,0
16/10/1990 01:00,0,0,0,24.12,0.6001,0
16/10/1990 02:00,0,0,0,23.64,1.3,0
16/10/1990 03:00,0,0,0,23.16,0.6001,0
16/10/1990 04:00,0,0,0,22.81,0.8001,0
16/10/1990 05:00,4.5996,0,4.5494,22.83,2.4,0
16/10/1990 06:00,182.6,177.72,192.3,24.44,4.3,6107733
16/10/1990 07:00,427.1,415.36,436.44,26.48,4.0001,13994384
16/10/1990 08:00,639.6,625.03,643.62,28.47,1.7001,20192746
